date,ticker,action,shares,market_price,executed_price,total
2019-04-01,LRCX,buy,711.0,16.94757080078125,17.28432894337262,12289.157878737933
2019-04-01,MU,buy,283.0,41.22319030761719,41.88872498307192,11854.509170209352
2019-04-01,ADBE,buy,40.0,272.1700134277344,272.37019219363907,10894.807687745562
2019-04-01,MSFT,buy,94.0,111.83627319335938,111.87561748839907,10516.308043909512
2019-04-01,GOOG,buy,171.0,59.27691650390625,59.37323247866253,10152.822753851293
2019-04-01,META,buy,0.35895289771735156,167.52975463867188,168.1390858369082,60.354012080704706
2019-05-01,LRCX,sell,77.0,18.714820861816406,18.663714124845256,1437.1059876130848
2019-05-01,MSFT,sell,7.0,120.1614990234375,119.36800598928016,835.5760419249611
2019-05-01,NVDA,buy,186.0,4.478824615478516,5.014374805324676,932.6737137903898
2019-05-01,MU,buy,19.0,40.88170623779297,41.82635556712828,794.7007557754373
2019-05-01,GOOG,buy,9.273988499399874,57.96921920776367,58.79968041878702,545.3075599722188
2019-06-01,NVDA,sell,3544.0,3.3656227588653564,3.115964306038963,11042.977500602085
2019-06-01,LRCX,sell,880.0,16.021743774414062,15.24077415262131,13411.881254306752
2019-06-01,MU,sell,377.0,31.817474365234375,31.496422889043053,11874.151429169231
2019-06-01,ADBE,sell,55.0,270.8999938964844,270.27108305234464,14864.909567878954
2019-06-01,MSFT,sell,130.0,116.64518737792969,115.70290062259166,15041.377080936916
2019-06-01,GOOG,sell,238.27398849939988,54.77070999145508,54.40293845615054,12962.805132034373
2019-06-01,META,sell,20.35895289771735,176.23892211914062,175.6143888163386,3575.3250700732583
2019-06-01,NFLX,sell,95.0,34.327999114990234,34.325470967095804,3260.9197418741014
2019-06-01,ALSN,sell,62.0,37.20819091796875,37.09305744604405,2299.769561654731
2019-06-01,BX,sell,136.0,30.227407455444336,29.84966732652607,4059.5547564075455
2019-06-01,TGTX,sell,1069.0,6.269999980926514,5.7050929509104025,6098.744364523221
2019-06-01,TTD,sell,277.0,19.881000518798828,19.117803569066673,5295.631588631469
2019-06-01,ATO,buy,100.0,86.86285400390625,87.74622742304845,8774.622742304846
2019-06-01,CMS,buy,187.0,46.29142379760742,46.335793560374626,8664.793395790055
2019-06-01,NEM,buy,316.0,27.4522705078125,27.663401510443094,8741.634877300017
2019-06-01,ED,buy,127.0,68.25027465820312,68.80182474265125,8737.831742316708
2019-06-01,NEE,buy,205.0,42.259498596191406,42.61453368686188,8735.979405806685
2019-06-01,AEM,buy,230.0,37.68753433227539,37.69451481459759,8669.738407357445
2019-06-01,HRL,buy,266.0,32.64867401123047,33.230962278697255,8839.43596613347
2019-06-01,XEL,buy,186.0,46.74379348754883,47.23666327336919,8786.01936884667
2019-06-01,SO,buy,209.0,41.56237030029297,42.52133971230932,8886.959999872648
2019-06-01,MO,buy,301.0,28.887203216552734,28.902760395890233,8699.73087916296
2019-06-01,HSY,buy,76.0,113.5107421875,114.30527581030191,8687.200961582945
2019-06-01,SJM,buy,76.76609285754031,98.30134582519531,98.53437917773658,7564.099301618214
2019-07-01,ATO,sell,75.0,89.82371520996094,89.67537160401046,6725.652870300785
2019-07-01,CMS,sell,140.0,47.5701904296875,47.44754860182599,6642.656804255639
2019-07-01,NEM,sell,245.0,31.579729080200195,30.59355833047443,7495.421790966236
2019-07-01,ED,sell,95.0,69.08856964111328,68.49608135727556,6507.127728941178
2019-07-01,NEE,sell,153.0,43.498226165771484,42.784172682687974,6545.97842045126
2019-07-01,AEM,sell,178.0,43.41977310180664,42.450549145748475,7556.197747943229
2019-07-01,HRL,sell,199.0,33.82266616821289,33.00925330596093,6568.841407886225
2019-07-01,XEL,sell,140.0,48.77949523925781,48.044724661904,6726.26145266656
2019-07-01,SO,sell,156.0,42.60338592529297,41.87965965306136,6533.226905877572
2019-07-01,MO,sell,222.0,28.522823333740234,28.01209874194211,6218.685920711148
2019-07-01,HSY,sell,57.0,115.48055267333984,114.71002805936625,6538.471599383876
2019-07-01,SJM,sell,52.766092857540315,94.21760559082031,93.9348559582121,4956.575332050694
2019-07-01,NVDA,buy,2594.0,4.128638744354248,4.212171821297946,10926.37370444687
2019-07-01,LRCX,buy,632.0,17.658447265625,17.89812017734506,11311.611952082078
2019-07-01,MU,buy,262.0,39.135196685791016,39.47047237757307,10341.263762924144
2019-07-01,ADBE,buy,34.0,300.9700012207031,301.80416134215534,10261.341485633282
2019-07-01,MSFT,buy,80.0,127.9626235961914,128.15765675296439,10252.61254023715
2019-07-01,GOOG,buy,178.0,54.488826751708984,55.45649273671235,9871.255707134798
2019-07-01,META,buy,49.0,191.6611785888672,191.9044831900618,9403.319676313027
2019-07-01,NFLX,buy,173.7297892183191,37.459999084472656,38.26240268046164,6647.319152663048
2019-07-01,BX,buy,2.416651862986424e-14,37.19927215576172,37.634494057783016,9.094947017729282e-13
2019-08-01,NVDA,sell,884.0,4.097582817077637,3.2997530092126373,2916.981660143971
2019-08-01,LRCX,sell,257.0,18.989246368408203,18.660569651070674,4795.766400325163
2019-08-01,MU,sell,114.0,42.54039001464844,41.71060320157452,4755.008764979495
2019-08-01,ADBE,sell,11.0,298.44000244140625,298.0296589594935,3278.3262485544283
2019-08-01,MSFT,sell,28.0,130.20724487304688,129.59961016823718,3628.789084710641
2019-08-01,GOOG,sell,74.0,60.00048828125,59.315992852850464,4389.383471110934
2019-08-01,META,sell,16.0,191.39306640625,190.96425531624104,3055.4280850598566
2019-08-01,NFLX,buy,38.27021078168093,31.950000762939453,32.63154187724333,1248.8159857733503
2019-08-01,BX,buy,153.99999999999997,37.755428314208984,38.2275637136186,5887.044811897264
2019-08-01,TTD,buy,209.0,26.464000701904297,26.75770958112439,5592.361302454998
2019-08-01,ALSN,buy,149.0,41.56816482543945,41.71434997523907,6215.438146310621
2019-08-01,TGTX,buy,823.0,7.329999923706055,7.961490927775157,6552.307033558954
2019-08-01,ATO,buy,14.004527612660574,93.89380645751953,94.5206058712479,1323.7164348892984
2019-09-01,NVDA,sell,1001.0,4.166051864624023,4.084176931859375,4088.261108791234
2019-09-01,LRCX,sell,218.0,19.427616119384766,18.953237188903998,4131.805707181072
2019-09-01,MU,sell,96.0,44.16979217529297,43.69939740432493,4195.1421508151925
2019-09-01,ADBE,sell,11.0,284.510009765625,283.81798393398805,3121.9978232738686
2019-09-01,MSFT,sell,28.0,130.45159912109375,130.24230323331503,3646.7844905328207
2019-09-01,GOOG,sell,53.0,58.9627685546875,58.61970570808154,3106.8444025283216
2019-09-01,META,sell,17.0,184.3820343017578,183.50017455904097,3119.5029675036967
2019-09-01,NFLX,sell,88.0,29.375,28.709584108780835,2526.4434015727134
2019-09-01,ALSN,sell,75.0,40.07773971557617,39.46363042017467,2959.7722815131
2019-09-01,BX,sell,99.0,40.12623596191406,39.182460598607015,3879.0635992620946
2019-09-01,TGTX,sell,302.0,6.210000038146973,5.709471293402103,1724.2603306074352
2019-09-01,TTD,sell,108.0,24.57699966430664,24.563973223379932,2652.9091081250326
2019-09-01,ATO,buy,30.995472387339426,94.5020751953125,95.3144431905541,2954.316192027452
2019-09-01,CMS,buy,80.0,52.361473083496094,52.38054018437288,4190.443214749831
2019-09-01,NEM,buy,130.0,33.22910690307617,34.013927498757404,4421.810574838462
2019-09-01,ED,buy,62.0,70.90642547607422,71.3969476219012,4426.610752557875
2019-09-01,NEE,buy,90.0,46.97121047973633,47.615671475064644,4285.410432755818
2019-09-01,AEM,buy,71.0,54.22080993652344,54.243990137951144,3851.323299794531
2019-09-01,HRL,buy,122.0,35.40854263305664,35.7377660649613,4360.007459925278
2019-09-01,XEL,buy,81.0,52.71106719970703,52.92872563282346,4287.2267762587
2019-09-01,SO,buy,93.0,45.752479553222656,45.79198358295642,4258.654473214947
2019-09-01,MO,buy,80.08121444269999,26.16037940979004,26.435465674642604,2116.984195583689
2019-10-01,NVDA,sell,113.0,4.3274617195129395,3.9830292053815723,450.08230020811766
2019-10-01,LRCX,sell,45.0,21.36911964416504,20.585858643837692,926.3636389726962
2019-10-01,MSFT,sell,1.0,129.7040557861328,129.2922140532444,129.2922140532444
2019-10-01,GOOG,sell,5.0,59.80643844604492,59.40042970983761,297.00214854918806
2019-10-01,ALSN,sell,7.0,40.92564392089844,40.44514752552574,283.1160326786802
2019-10-01,ATO,sell,3.0,96.85970306396484,95.91422715370902,287.74268146112706
2019-10-01,CMS,sell,5.0,53.274993896484375,52.49199810942757,262.45999054713786
2019-10-01,ED,sell,8.0,75.05392456054688,74.57683655959565,596.6146924767652
2019-10-01,NEE,sell,11.0,49.747711181640625,49.43030808317618,543.733388914938
2019-10-01,HRL,sell,10.0,36.24785232543945,35.900836199925216,359.00836199925214
2019-10-01,XEL,sell,6.0,53.653785705566406,53.54931975561393,321.29591853368356
2019-10-01,SO,sell,12.0,48.5953254699707,48.571629440515416,582.859553286185
2019-10-01,MU,buy,7.0,41.271976470947266,42.04654951911961,294.3258466338373
2019-10-01,META,buy,1.0,174.59042358398438,175.2181665835782,175.2181665835782
2019-10-01,NFLX,buy,13.0,26.95800018310547,27.728270571073676,360.46751742395776
2019-10-01,BX,buy,4.0,38.06992721557617,38.607533564587925,154.4301342583517
2019-10-01,TTD,buy,77.0,18.358999252319336,19.03304037759239,1465.544109074614
2019-10-01,TGTX,buy,161.0,5.210000038146973,6.178746712978232,994.7782207894954
2019-10-01,NEM,buy,6.0,31.403385162353516,31.7209282578599,190.3255695471594
2019-10-01,AEM,buy,18.0,45.999759674072266,46.884033518889524,843.9126033400114
2019-10-01,MO,buy,21.74715257133309,25.091381072998047,25.776650630066754,560.568754030011
2019-11-01,ATO,sell,67.0,95.7623291015625,95.39659348319641,6391.57176337416
2019-11-01,CMS,sell,122.0,52.919490814208984,52.558182919297266,6412.098316154266
2019-11-01,NEM,sell,207.0,33.11737060546875,32.678189562127635,6764.38523936042
2019-11-01,ED,sell,86.0,72.67709350585938,71.67720721241909,6164.2398202680415
2019-11-01,NEE,sell,131.0,50.536712646484375,50.00222286717298,6550.291195599661
2019-11-01,AEM,sell,141.0,52.280330657958984,52.08531955098393,7344.0300566887345
2019-11-01,HRL,sell,179.0,34.463844299316406,34.26057132013174,6132.642266303581
2019-11-01,XEL,sell,121.0,52.12554931640625,51.23293072139692,6199.184617289027
2019-11-01,SO,sell,134.0,48.89373016357422,48.71343285756516,6527.600002913731
2019-11-01,MO,sell,180.8283670140331,27.468833923339844,26.616871627356293,4813.085431396988
2019-11-01,HSY,sell,19.0,123.6696548461914,123.08292824055685,2338.57563657058
2019-11-01,SJM,sell,24.0,86.0468521118164,85.66917247680936,2056.0601394434248
2019-11-01,NVDA,buy,2153.0,5.038508415222168,5.4340046670933715,11699.412048252028
2019-11-01,LRCX,buy,409.0,25.80915069580078,26.035963945904225,10648.709253874827
2019-11-01,MU,buy,224.0,47.20421600341797,47.527456935002604,10646.150353440584
2019-11-01,ADBE,buy,39.0,277.82000732421875,278.27991297660486,10852.91660608759
2019-11-01,MSFT,buy,79.0,135.99668884277344,136.7135689189147,10800.37194459426
2019-11-01,GOOG,buy,155.0,63.212886810302734,64.162851465715,9945.241977185824
2019-11-01,META,buy,16.111820546772414,192.27687072753906,192.46504719472514,3100.962301927495
2019-12-01,NVDA,sell,97.0,5.394403457641602,4.823188444753791,467.84927914111773
2019-12-01,ADBE,sell,4.0,309.5299987792969,308.76595799198753,1235.0638319679501
2019-12-01,MSFT,sell,2.0,143.73252868652344,143.56722624643703,287.13445249287406
2019-12-01,LRCX,buy,65.0,24.74900245666504,24.99401321527837,1624.6108589930939
2019-12-01,MU,buy,7.8500331387493105,46.3553466796875,46.55224992681629,365.436704608848
2020-01-01,NVDA,sell,30.0,5.856340408325195,5.731599164127083,171.94797492381247
2020-01-01,LRCX,sell,17.0,27.237531661987305,26.803762997836298,455.6639709632171
2020-01-01,MU,sell,3.8500331387493247,52.47297286987305,51.73642766946444,199.1869610079456
2020-01-01,ADBE,buy,1.0,329.80999755859375,330.53206340001475,330.53206340001475
2020-01-01,MSFT,buy,3.3003386804056514,149.73318481445312,150.368459589112,496.2668434949604
2020-02-01,NVDA,sell,1380.0,5.884464263916016,5.7020849534880735,7868.877235813541
2020-02-01,LRCX,sell,304.0,27.778745651245117,26.958873123360878,8195.497429501707
2020-02-01,MU,sell,144.0,51.799747467041016,51.381280488792285,7398.904390386089
2020-02-01,ADBE,sell,25.0,351.1400146484375,350.85780433889664,8771.445108472417
2020-02-01,MSFT,sell,54.300338680405645,161.63021850585938,160.80759773658477,8731.907019478986
2020-02-01,GOOG,sell,95.0,71.17765808105469,70.53090622665847,6700.436091532555
2020-02-01,TGTX,sell,361.0,14.210000038146973,14.153867197479425,5109.546058290072
2020-02-01,META,buy,6.888179453227586,200.50938415527344,201.1047419846271,1385.2455516851435
2020-02-01,NFLX,buy,107.0,34.50899887084961,35.043882092981434,3749.6953839490134
2020-02-01,BX,buy,71.0,49.7047119140625,50.41281516492655,3579.309876709785
2020-02-01,TTD,buy,94.0,26.917999267578125,27.4514358877965,2580.434973452871
2020-02-01,ALSN,buy,138.0,40.004817962646484,40.56670911173611,5598.2058574195835
2020-02-01,ATO,buy,54.0,100.86865997314453,101.4308344632855,5477.265061017418
2020-02-01,CMS,buy,95.0,57.23894119262695,57.56576508377894,5468.747682959
2020-02-01,NEM,buy,144.0,37.80844497680664,37.82811987089846,5447.249261409379
2020-02-01,ED,buy,72.0,75.61365509033203,76.30879666254299,5494.233359703096
2020-02-01,NEE,buy,94.0,57.81024169921875,57.94705946796204,5447.023589988432
2020-02-01,AEM,buy,101.0,53.71541976928711,53.794630509087916,5433.257681417879
2020-02-01,HRL,buy,76.8416287048154,39.683372497558594,40.550221361569015,3115.9450537637604
2020-04-01,NVDA,sell,1716.0,6.053345203399658,5.620781337892059,9645.260775822773
2020-04-01,LRCX,sell,317.0,20.9283447265625,20.02145234826478,6346.800394399936
2020-04-01,MU,sell,162.0,38.92055130004883,38.42269148779525,6224.4760210228305
2020-04-01,ADBE,sell,24.0,301.2099914550781,301.03353159956794,7224.8047583896305
2020-04-01,MSFT,sell,54.0,144.8201141357422,144.27251666835585,7790.715900091216
2020-04-01,GOOG,sell,106.0,54.86946487426758,54.16165621011418,5741.1355582721035
2020-04-01,META,sell,38.0,158.4928741455078,157.93503979034568,6001.531512033136
2020-04-01,NFLX,sell,248.0,36.40800094604492,36.253360183415275,8990.833325486989
2020-04-01,ALSN,sell,176.0,27.65261459350586,27.316970807974254,4807.786862203468
2020-04-01,BX,sell,139.0,33.525508880615234,32.96395444512896,4581.989667872926
2020-04-01,TGTX,sell,462.0,8.899999618530273,8.829636378913412,4079.292007057996
2020-04-01,TTD,sell,248.0,17.229999542236328,16.627245283645202,4123.55683034401
2020-04-01,ATO,buy,52.0,81.96592712402344,82.81253566181488,4306.251854414373
2020-04-01,CMS,buy,92.0,46.826087951660156,47.25602426214131,4347.5542321170005
2020-04-01,NEM,buy,80.0,39.101619720458984,39.751338321924955,3180.1070657539963
2020-04-01,ED,buy,67.0,62.940120697021484,63.728520247380594,4269.8108565745
2020-04-01,NEE,buy,91.0,47.2849235534668,48.13707554222629,4380.473874342592
2020-04-01,AEM,buy,140.0,36.279396057128906,37.12472799216911,5197.461918903676
2020-04-01,HRL,buy,148.1583712951846,38.91925811767578,39.37402263532624,5833.591064989668
2020-04-01,XEL,buy,180.0,48.60173034667969,48.85677362906542,8794.219253231777
2020-04-01,SO,buy,218.0,40.12871551513672,40.377700366006344,8802.338679789384
2020-04-01,MO,buy,365.0,23.948118209838867,24.068608439076506,8785.042080262925
2020-04-01,HSY,buy,76.0,114.95352935791016,115.2656778267271,8760.19151483126
