date,cash,positions_value,total_value
2018-01-01,8893.873649258949,93984.92628669739,102878.79993595634
2018-01-02,8893.873649258949,94140.47012519836,103034.34377445732
2018-01-03,8893.873649258949,93283.07852458954,102176.95217384849
2018-01-04,8893.873649258949,89744.4761505127,98638.34979977165
2018-01-05,8893.873649258949,89783.97954463959,98677.85319389854
2018-01-08,8893.873649258949,89166.7392501831,98060.61289944206
2018-01-09,8893.873649258949,87840.12538146973,96733.99903072868
2018-01-10,8893.873649258949,88758.5390996933,97652.41274895225
2018-01-11,8893.873649258949,90653.10219860077,99546.97584785972
2018-01-12,8893.873649258949,90475.29838085175,99369.1720301107
2018-01-15,8893.873649258949,90475.29838085175,99369.1720301107
2018-01-16,8893.873649258949,89753.63203716278,98647.50568642173
2018-01-17,8893.873649258949,90045.24287319183,98939.11652245079
2018-01-18,8893.873649258949,90328.82465076447,99222.69830002342
2018-01-19,8893.873649258949,91502.92580509186,100396.79945435081
2018-01-22,8893.873649258949,93066.49594593048,101960.36959518943
2018-01-23,8893.873649258949,93587.39605808258,102481.26970734153
2018-01-24,8893.873649258949,93477.82106781006,102371.69471706901
2018-01-25,8893.873649258949,93249.39149665833,102143.26514591728
2018-01-26,8893.873649258949,93971.27421569824,102865.1478649572
2018-01-29,8893.873649258949,93498.26059436798,102392.13424362693
2018-01-30,8893.873649258949,92066.33580112457,100960.20945038353
2018-01-31,8893.873649258949,90127.82431030273,99021.69795956169
2018-02-01,8893.873649258949,89240.41435909271,98134.28800835166
2018-02-02,8893.873649258949,87187.22878265381,96081.10243191276
2018-02-05,8893.873649258949,84195.00983142853,93088.88348068748
2018-02-06,8893.873649258949,86052.16057395935,94946.0342232183
2018-02-07,8893.873649258949,87076.9996547699,95970.87330402885
2018-02-08,8893.873649258949,84855.73135757446,93749.60500683342
2018-02-09,8893.873649258949,85243.34951019287,94137.22315945182
2018-02-12,8893.873649258949,86187.39097309113,95081.26462235008
2018-02-13,8893.873649258949,86474.00427055359,95367.87791981254
2018-02-14,8893.873649258949,88498.08716011047,97391.96080936943
2018-02-15,8893.873649258949,87262.99251365662,96156.86616291557
2018-02-16,8893.873649258949,87461.69493865967,96355.56858791862
2018-02-19,8893.873649258949,87461.69493865967,96355.56858791862
2018-02-20,8893.873649258949,85220.81512641907,94114.68877567802
2018-02-21,8893.873649258949,84863.38589859009,93757.25954784904
2018-02-22,8893.873649258949,85113.06488609314,94006.93853535209
2018-02-23,8893.873649258949,86266.74027442932,95160.61392368827
2018-02-26,8893.873649258949,86264.49227523804,95158.36592449699
2018-02-27,8893.873649258949,84738.00699043274,93631.88063969169
2018-02-28,8893.873649258949,84020.18254375458,92914.05619301353
2018-03-01,8893.873649258949,79424.9632434845,88318.83689274345
2018-03-02,8893.873649258949,80815.44466876984,89709.31831802879
2018-03-05,8893.873649258949,81732.15536689758,90626.02901615654
2018-03-06,8893.873649258949,81498.61290931702,90392.48655857597
2018-03-07,8893.873649258949,79889.02945137024,88782.90310062919
2018-03-08,8893.873649258949,79001.37802505493,87895.25167431388
2018-03-09,8893.873649258949,79742.97748661041,88636.85113586936
2018-03-12,8893.873649258949,79649.84819602966,88543.72184528862
2018-03-13,8893.873649258949,79275.61296749115,88169.4866167501
2018-03-14,8893.873649258949,78835.90979003906,87729.78343929801
2018-03-15,8893.873649258949,77961.30199432373,86855.17564358268
2018-03-16,8893.873649258949,78487.94423007965,87381.8178793386
2018-03-19,8893.873649258949,77189.14663600922,86083.02028526817
2018-03-20,8893.873649258949,76412.30427265167,85306.17792191062
2018-03-21,8893.873649258949,76604.45386505127,85498.32751431022
2018-03-22,8893.873649258949,74695.69549560547,83589.56914486442
2018-03-23,8893.873649258949,73659.7329864502,82553.60663570915
2018-03-26,6958.749433072831,75233.62841415405,82192.37784722689
2018-03-27,6958.749433072831,75051.12519741058,82009.87463048342
2018-03-28,6958.749433072831,74869.55991840363,81828.30935147646
2018-03-29,6958.749433072831,75178.41984844208,82137.16928151491
2018-03-30,6958.749433072831,75178.41984844208,82137.16928151491
2018-04-02,6958.749433072831,72952.01208114624,79910.76151421908
2018-04-03,6958.749433072831,73576.83557891846,80535.5850119913
2018-04-04,6958.749433072831,74104.97397327423,81063.72340634707
2018-04-05,6958.749433072831,74986.27563667297,81945.02506974581
2018-04-06,6958.749433072831,73833.71310091019,80792.46253398302
2018-04-09,6958.749433072831,73598.90417861938,80557.65361169222
2018-04-10,6958.749433072831,73914.68630981445,80873.43574288729
2018-04-11,6958.749433072831,73607.97559261322,80566.72502568606
2018-04-12,6958.749433072831,72255.36307144165,79214.11250451449
2018-04-13,6958.749433072831,72374.58804607391,79333.33747914675
2018-04-16,6958.749433072831,73422.68229103088,80381.43172410372
2018-04-17,6958.749433072831,73616.45269107819,80575.20212415102
2018-04-18,6958.749433072831,73450.1063489914,80408.85578206423
2018-04-19,6958.749433072831,73673.31394863129,80632.06338170412
2018-04-20,6958.749433072831,71456.10941886902,78414.85885194186
2018-04-23,6958.749433072831,71573.76663780212,78532.51607087496
2018-04-24,6958.749433072831,71573.47867965698,78532.22811272982
2018-04-25,6958.749433072831,72673.88657283783,79632.63600591067
2018-04-26,6958.749433072831,72622.46418380737,79581.21361688021
2018-04-27,6958.749433072831,71892.05213069916,78850.801563772
2018-04-30,6958.749433072831,71632.39384651184,78591.14327958468
2018-05-01,6958.749433072831,71131.28499126434,78090.03442433718
2018-05-02,6958.749433072831,70936.03321743011,77894.78265050295
2018-05-03,6958.749433072831,70556.25108242035,77515.00051549319
2018-05-04,6958.749433072831,71038.18606853485,77996.93550160769
2018-05-07,6958.749433072831,70597.64692020416,77556.396353277
2018-05-08,6958.749433072831,70512.14872074127,77470.89815381411
2018-05-09,6958.749433072831,70472.25694561005,77431.00637868288
2018-05-10,6958.749433072831,68394.13743257523,75352.88686564806
2018-05-11,6958.749433072831,69216.10498809814,76174.85442117098
2018-05-14,6958.749433072831,70326.75570964813,77285.50514272097
2018-05-15,6958.749433072831,71103.99982643127,78062.74925950411
2018-05-16,6958.749433072831,72301.1906337738,79259.94006684664
2018-05-17,6958.749433072831,72393.58355426788,79352.33298734072
2018-05-18,6958.749433072831,72415.36728858948,79374.11672166231
2018-05-21,6958.749433072831,72712.22497367859,79670.97440675143
2018-05-22,6958.749433072831,72479.44694900513,79438.19638207796
2018-05-23,6958.749433072831,71897.45534133911,78856.20477441195
2018-05-24,6958.749433072831,72950.19372844696,79908.9431615198
2018-05-25,6958.749433072831,73006.07905769348,79964.82849076632
2018-05-28,6958.749433072831,73006.07905769348,79964.82849076632
2018-05-29,6958.749433072831,72419.86526870728,79378.61470178011
2018-05-30,6958.749433072831,73602.49991798401,80561.24935105685
2018-05-31,6958.749433072831,71712.08887290955,78670.83830598238
2018-06-01,6958.749433072831,72075.03202819824,79033.78146127108
2018-06-04,6958.749433072831,73781.91485309601,80740.66428616885
2018-06-05,6958.749433072831,74970.84604740143,81929.59548047427
2018-06-06,6958.749433072831,75301.5443353653,82260.29376843813
2018-06-07,6958.749433072831,75824.79290866852,82783.54234174135
2018-06-08,6958.749433072831,75540.47990131378,82499.22933438662
2018-06-11,6958.749433072831,76629.57558250427,83588.32501557711
2018-06-12,6958.749433072831,75893.80884742737,82852.5582805002
2018-06-13,6958.749433072831,75865.7198753357,82824.46930840853
2018-06-14,6958.749433072831,75604.43394374847,82563.18337682131
2018-06-15,6958.749433072831,76082.61566066742,83041.36509374026
2018-06-18,6958.749433072831,76267.29762172699,83226.04705479983
2018-06-19,6958.749433072831,75809.86354446411,82768.61297753695
2018-06-20,6958.749433072831,77029.44320201874,83988.19263509157
2018-06-21,6958.749433072831,76729.63435554504,83688.38378861788
2018-06-22,6958.749433072831,76701.5745677948,83660.32400086764
2018-06-25,7461.50548392164,75458.34227609634,82919.84776001799
2018-06-26,7461.50548392164,76345.25726079941,83806.76274472105
2018-06-27,7461.50548392164,75359.32140541077,82820.82688933241
2018-06-28,7461.50548392164,75455.57631587982,82917.08179980147
2018-06-29,7461.50548392164,74727.81795978546,82189.32344370711
2018-07-02,7461.50548392164,73699.87275409698,81161.37823801863
2018-07-03,7461.50548392164,74244.02417898178,81705.52966290343
2018-07-04,7461.50548392164,74244.02417898178,81705.52966290343
2018-07-05,7461.50548392164,74445.73784351349,81907.24332743514
2018-07-06,7461.50548392164,75697.08737897873,83158.59286290038
2018-07-09,7461.50548392164,76667.88081407547,84129.38629799712
2018-07-10,7461.50548392164,77171.53340959549,84633.03889351714
2018-07-11,7461.50548392164,76106.47844552994,83567.98392945158
2018-07-12,7461.50548392164,72616.00104808807,80077.50653200972
2018-07-13,7461.50548392164,72112.52190732956,79574.0273912512
2018-07-16,7461.50548392164,71468.1716914177,78929.67717533934
2018-07-17,7461.50548392164,70381.07294559479,77842.57842951643
2018-07-18,7461.50548392164,70546.18327713013,78007.68876105177
2018-07-19,7461.50548392164,70532.42793130875,77993.93341523039
2018-07-20,7461.50548392164,69372.17754936218,76833.68303328383
2018-07-23,7461.50548392164,69208.91270542145,76670.4181893431
2018-07-24,7461.50548392164,68881.3303527832,76342.83583670485
2018-07-25,7461.50548392164,69053.50793361664,76515.01341753828
2018-07-26,7461.50548392164,69510.00846719742,76971.51395111906
2018-07-27,7461.50548392164,68709.80198955536,76171.307473477
2018-07-30,7461.50548392164,69171.56803417206,76633.0735180937
2018-07-31,7461.50548392164,70063.68907737732,77525.19456129897
2018-08-01,7461.50548392164,69130.63126707077,76592.13675099242
2018-08-02,7461.50548392164,69764.0822224617,77225.58770638335
2018-08-03,7461.50548392164,70602.72448968887,78064.22997361052
2018-08-06,7461.50548392164,70755.1367635727,78216.64224749434
2018-08-07,7461.50548392164,70597.91232013702,78059.41780405867
2018-08-08,7461.50548392164,69969.33879041672,77430.84427433836
2018-08-09,7461.50548392164,69540.8122625351,77002.31774645674
2018-08-10,7461.50548392164,69214.57137680054,76676.07686072218
2018-08-13,7461.50548392164,68809.49982833862,76271.00531226027
2018-08-14,7461.50548392164,70649.32529497147,78110.83077889311
2018-08-15,7461.50548392164,69803.90881919861,77265.41430312025
2018-08-16,7461.50548392164,72011.01069068909,79472.51617461073
2018-08-17,7461.50548392164,72279.01083040237,79740.51631432402
2018-08-20,7461.50548392164,72736.91514205933,80198.42062598097
2018-08-21,7461.50548392164,72998.74920034409,80460.25468426573
2018-08-22,7461.50548392164,73265.3222527504,80726.82773667204
2018-08-23,7461.50548392164,70127.63243341446,77589.1379173361
2018-08-24,7461.50548392164,69970.60381221771,77432.10929613936
2018-08-27,7461.50548392164,69881.1949429512,77342.70042687285
2018-08-28,7461.50548392164,69547.32056379318,77008.82604771483
2018-08-29,7461.50548392164,69345.31014060974,76806.81562453139
2018-08-30,7461.50548392164,68844.54786682129,76306.05335074294
2018-08-31,7461.50548392164,68890.62135791779,76352.12684183943
2018-09-03,7461.50548392164,68890.62135791779,76352.12684183943
2018-09-04,7461.50548392164,68263.35059833527,75724.85608225691
2018-09-05,7461.50548392164,69538.09438991547,76999.59987383711
2018-09-06,7461.50548392164,69393.1581454277,76854.66362934935
2018-09-07,7461.50548392164,69324.47075271606,76785.97623663771
2018-09-10,7461.50548392164,70061.92821836472,77523.43370228636
2018-09-11,7461.50548392164,70289.70996761322,77751.21545153487
2018-09-12,7461.50548392164,70516.83913230896,77978.3446162306
2018-09-13,7461.50548392164,70663.74413728714,78125.24962120879
2018-09-14,7461.50548392164,71787.1710395813,79248.67652350295
2018-09-17,7461.50548392164,72926.8788022995,80388.38428622115
2018-09-18,7461.50548392164,73554.83493995667,81016.34042387831
2018-09-19,7461.50548392164,73725.01964187622,81186.52512579787
2018-09-20,7461.50548392164,74376.39818906784,81837.90367298949
2018-09-21,7461.50548392164,74466.15253734589,81927.65802126753
2018-09-24,3763.3293662884607,73084.96513938904,76848.2945056775
2018-09-25,3763.3293662884607,72758.62033462524,76521.94970091371
2018-09-26,3763.3293662884607,73374.07398319244,77137.40334948091
2018-09-27,3763.3293662884607,73238.103723526,77001.43308981447
2018-09-28,3763.3293662884607,73507.08998012543,77270.4193464139
2018-10-01,3763.3293662884607,73411.54724693298,77174.87661322145
2018-10-02,3763.3293662884607,72837.52589225769,76600.85525854616
2018-10-03,3763.3293662884607,72878.0846529007,76641.41401918916
2018-10-04,3763.3293662884607,72112.00612354279,75875.33548983125
2018-10-05,3763.3293662884607,71755.08717918396,75518.41654547243
2018-10-08,3763.3293662884607,73147.53098201752,76910.86034830599
2018-10-09,3763.3293662884607,72804.49206924438,76567.82143553285
2018-10-10,3763.3293662884607,71851.85578536987,75615.18515165834
2018-10-11,3763.3293662884607,71838.35985660553,75601.689222894
2018-10-12,3763.3293662884607,73103.28169727325,76866.61106356172
2018-10-15,3763.3293662884607,73505.09615421295,77268.42552050142
2018-10-16,3763.3293662884607,74982.16292572021,78745.49229200868
2018-10-17,3763.3293662884607,75129.48991584778,78892.81928213625
2018-10-18,3763.3293662884607,74716.29412555695,78479.62349184541
2018-10-19,3763.3293662884607,73662.49390697479,77425.82327326326
2018-10-22,3763.3293662884607,73406.07162189484,77169.4009881833
2018-10-23,3763.3293662884607,72894.76589393616,76658.09526022463
2018-10-24,3763.3293662884607,71050.13311958313,74813.4624858716
2018-10-25,3763.3293662884607,72496.862616539,76260.19198282747
2018-10-26,3763.3293662884607,71747.44240570068,75510.77177198915
2018-10-29,3763.3293662884607,72951.2975282669,76714.62689455537
2018-10-30,3763.3293662884607,75323.91418457031,79087.24355085878
2018-10-31,3763.3293662884607,74776.27573394775,78539.60510023622
2018-11-01,3763.3293662884607,77181.93500423431,80945.26437052278
2018-11-02,3763.3293662884607,77003.45427894592,80766.78364523439
2018-11-05,3763.3293662884607,77856.16671466827,81619.49608095674
2018-11-06,3763.3293662884607,78557.69409942627,82321.02346571474
2018-11-07,3763.3293662884607,79486.32408618927,83249.65345247774
2018-11-08,3763.3293662884607,82650.32505702972,86413.65442331819
2018-11-09,3763.3293662884607,81768.9445104599,85532.27387674837
2018-11-12,3763.3293662884607,82553.28552913666,86316.61489542513
2018-11-13,3763.3293662884607,82950.3684015274,86713.69776781587
2018-11-14,3763.3293662884607,83078.81880378723,86842.1481700757
2018-11-15,3763.3293662884607,82051.39606571198,85814.72543200044
2018-11-16,3763.3293662884607,80720.63487911224,84483.96424540071
2018-11-19,3763.3293662884607,79415.32581615448,83178.65518244295
2018-11-20,3763.3293662884607,72255.95875740051,76019.28812368898
2018-11-21,3763.3293662884607,74188.403922081,77951.73328836946
2018-11-22,3763.3293662884607,74188.403922081,77951.73328836946
2018-11-23,3763.3293662884607,74599.85771560669,78363.18708189516
2018-11-26,3763.3293662884607,77104.74878501892,80868.07815130739
2018-11-27,3763.3293662884607,78967.05112361908,82730.38048990755
2018-11-28,3763.3293662884607,80184.83649730682,83948.16586359529
2018-11-29,3763.3293662884607,80041.6687297821,83804.99809607057
2018-11-30,3763.3293662884607,79328.05549526215,83091.38486155061
2018-12-03,3763.3293662884607,81130.15232563019,84893.48169191866
2018-12-04,3763.3293662884607,78792.73775100708,82556.06711729555
2018-12-05,3763.3293662884607,78792.73775100708,82556.06711729555
2018-12-06,3763.3293662884607,79162.87914657593,82926.2085128644
2018-12-07,3763.3293662884607,76951.35618877411,80714.68555506258
2018-12-10,3763.3293662884607,76834.74579524994,80598.0751615384
2018-12-11,3763.3293662884607,77019.50790691376,80782.83727320223
2018-12-12,3763.3293662884607,77023.95020866394,80787.27957495241
2018-12-13,3763.3293662884607,75849.00284481049,79612.33221109895
2018-12-14,3763.3293662884607,74076.32306480408,77839.65243109255
2018-12-17,3763.3293662884607,71553.76044559479,75317.08981188326
2018-12-18,3763.3293662884607,70501.16945743561,74264.49882372408
2018-12-19,3763.3293662884607,68087.05291366577,71850.38227995424
2018-12-20,3763.3293662884607,65503.730489730835,69267.0598560193
2018-12-21,3763.3293662884607,63854.68969345093,67618.0190597394
2018-12-24,5813.475658383015,59577.62367248535,65391.09933086837
2018-12-25,5813.475658383015,59577.62367248535,65391.09933086837
2018-12-26,5813.475658383015,62341.28667354584,68154.76233192885
2018-12-27,5813.475658383015,62237.13770484924,68050.61336323226
2018-12-28,5813.475658383015,61704.98266220093,67518.45832058394
2018-12-31,5813.475658383015,62329.10614871979,68142.5818071028
2019-01-01,5813.475658383015,62329.10614871979,68142.5818071028
2019-01-02,5813.475658383015,63188.52340888977,69001.99906727279
2019-01-03,5813.475658383015,62728.592186927795,68542.06784531081
2019-01-04,5813.475658383015,64604.85426235199,70418.329920735
2019-01-07,5813.475658383015,65944.6507396698,71758.12639805282
2019-01-08,5813.475658383015,66016.38615608215,71829.86181446517
2019-01-09,5813.475658383015,66219.57779884338,72033.0534572264
2019-01-10,5813.475658383015,65557.51110458374,71370.98676296676
2019-01-11,5813.475658383015,65090.12413406372,70903.59979244674
2019-01-14,5813.475658383015,64806.798241615295,70620.27389999831
2019-01-15,5813.475658383015,65043.29053878784,70856.76619717086
2019-01-16,5813.475658383015,65348.399804115295,71161.87546249831
2019-01-17,5813.475658383015,65509.83221626282,71323.30787464583
2019-01-18,5813.475658383015,66565.07000160217,72378.54565998519
2019-01-21,5813.475658383015,66565.07000160217,72378.54565998519
2019-01-22,5813.475658383015,65157.09777832031,70970.57343670333
2019-01-23,5813.475658383015,65784.52839279175,71598.00405117476
2019-01-24,5813.475658383015,66167.52847099304,71981.00412937606
2019-01-25,5813.475658383015,66642.82035160065,72456.29600998366
2019-01-28,5813.475658383015,67055.8773803711,72869.35303875411
2019-01-29,5813.475658383015,67022.43506908417,72835.91072746718
2019-01-30,5813.475658383015,66591.57744979858,72405.0531081816
2019-01-31,5813.475658383015,67722.70894050598,73536.184598889
2019-02-01,5813.475658383015,66491.68831348419,72305.16397186721
2019-02-04,5813.475658383015,66664.78927516937,72478.26493355239
2019-02-05,5813.475658383015,66985.85503482819,72799.3306932112
2019-02-06,5813.475658383015,67191.37893009186,73004.85458847487
2019-02-07,5813.475658383015,68446.65272045135,74260.12837883437
2019-02-08,5813.475658383015,67303.63642120361,73117.11207958663
2019-02-11,5813.475658383015,68250.24356842041,74063.71922680343
2019-02-12,5813.475658383015,69230.27496814728,75043.7506265303
2019-02-13,5813.475658383015,69533.77622699738,75347.25188538039
2019-02-14,5813.475658383015,69752.24191570282,75565.71757408584
2019-02-15,5813.475658383015,69834.99558162689,75648.47124000991
2019-02-18,5813.475658383015,69834.99558162689,75648.47124000991
2019-02-19,5813.475658383015,70586.30792427063,76399.78358265365
2019-02-20,5813.475658383015,70439.69536018372,76253.17101856673
2019-02-21,5813.475658383015,69445.04141902924,75258.51707741225
2019-02-22,5813.475658383015,70040.0184431076,75853.49410149062
2019-02-25,5813.475658383015,70465.59300327301,76279.06866165603
2019-02-26,5813.475658383015,69925.40750026703,75738.88315865005
2019-02-27,5813.475658383015,69959.745844841,75773.22150322402
2019-02-28,5813.475658383015,69392.88047885895,75206.35613724196
2019-03-01,5813.475658383015,71148.0262184143,76961.50187679732
2019-03-04,5813.475658383015,69205.46467399597,75018.94033237899
2019-03-05,5813.475658383015,68954.9223909378,74768.39804932082
2019-03-06,5813.475658383015,67978.98192501068,73792.4575833937
2019-03-07,5813.475658383015,67193.02019691467,73006.49585529769
2019-03-08,5813.475658383015,66895.05808448792,72708.53374287093
2019-03-11,5813.475658383015,68188.1519241333,74001.62758251632
2019-03-12,5813.475658383015,68558.64278316498,74372.118441548
2019-03-13,5813.475658383015,69816.97317886353,75630.44883724654
2019-03-14,5813.475658383015,69012.47849369049,74825.95415207351
2019-03-15,5813.475658383015,69117.73825073242,74931.21390911544
2019-03-18,5813.475658383015,69911.01762390137,75724.49328228438
2019-03-19,5813.475658383015,70724.42599868774,76537.90165707076
2019-03-20,5813.475658383015,69195.12757015228,75008.6032285353
2019-03-21,5813.475658383015,70149.56653881073,75963.04219719375
2019-03-22,5813.475658383015,67901.27763843536,73714.75329681838
2019-03-25,6316.915776803882,66568.59718322754,72885.51296003142
2019-03-26,6316.915776803882,67431.0685839653,73747.98436076919
2019-03-27,6316.915776803882,68636.19450950623,74953.11028631011
2019-03-28,6316.915776803882,68353.81297683716,74670.72875364104
2019-03-29,6316.915776803882,68269.5211648941,74586.43694169799
2019-04-01,6316.915776803882,68375.23182249069,74692.14759929458
2019-04-02,6316.915776803882,67270.12055301666,73587.03632982055
2019-04-03,6316.915776803882,67628.74495744705,73945.66073425094
2019-04-04,6316.915776803882,68652.82624006271,74969.7420168666
2019-04-05,6316.915776803882,68248.39428472519,74565.31006152908
2019-04-08,6316.915776803882,68671.76218223572,74988.6779590396
2019-04-09,6316.915776803882,67921.87113189697,74238.78690870086
2019-04-10,6316.915776803882,68465.42522001266,74782.34099681655
2019-04-11,6316.915776803882,67623.64683818817,73940.56261499206
2019-04-12,6316.915776803882,67316.02467632294,73632.94045312682
2019-04-15,6316.915776803882,66841.34519195557,73158.26096875945
2019-04-16,6316.915776803882,67647.49898290634,73964.41475971023
2019-04-17,6316.915776803882,66856.4835281372,73173.3993049411
2019-04-18,6316.915776803882,67438.5855255127,73755.50130231658
2019-04-19,6316.915776803882,67438.5855255127,73755.50130231658
2019-04-22,6316.915776803882,65846.55692577362,72163.4727025775
2019-04-23,6316.915776803882,67017.66427659988,73334.58005340377
2019-04-24,6316.915776803882,69211.65156888962,75528.5673456935
2019-04-25,6316.915776803882,69768.18437194824,76085.10014875213
2019-04-26,6316.915776803882,70855.71695423126,77172.63273103515
2019-04-29,6316.915776803882,70729.18151760101,77046.0972944049
2019-04-30,6316.915776803882,70991.53803014755,77308.45380695144
2019-05-01,6316.915776803882,69254.38490962982,75571.30068643371
2019-05-02,6316.915776803882,70481.29527282715,76798.21104963103
2019-05-03,6316.915776803882,71532.19187927246,77849.10765607635
2019-05-06,6316.915776803882,71499.37939119339,77816.29516799728
2019-05-07,6316.915776803882,69653.77275753021,75970.6885343341
2019-05-08,6316.915776803882,69764.46470546722,76081.38048227111
2019-05-09,6316.915776803882,69768.38604259491,76085.3018193988
2019-05-10,6316.915776803882,69119.82715034485,75436.74292714873
2019-05-13,6316.915776803882,64389.34224009514,70706.25801689902
2019-05-14,6316.915776803882,65030.32096815109,71347.23674495498
2019-05-15,6316.915776803882,64854.41633462906,71171.33211143294
2019-05-16,6316.915776803882,64562.95759725571,70879.87337405959
2019-05-17,6316.915776803882,64464.500472307205,70781.41624911109
2019-05-20,6316.915776803882,64567.10979795456,70884.02557475845
2019-05-21,6316.915776803882,65618.73868465424,71935.65446145812
2019-05-22,6316.915776803882,64039.12602186203,70356.04179866592
2019-05-23,6316.915776803882,66395.44674181938,72712.36251862327
2019-05-24,6316.915776803882,67106.69351625443,73423.60929305831
2019-05-27,6316.915776803882,67106.69351625443,73423.60929305831
2019-05-28,6316.915776803882,66068.28548073769,72385.20125754157
2019-05-29,6316.915776803882,63864.06385803223,70180.97963483611
2019-05-30,6316.915776803882,64368.506263017654,70685.42203982154
2019-05-31,6316.915776803882,63038.71275115013,69355.62852795402
2019-06-03,6316.915776803882,64235.17085814476,70552.08663494865
2019-06-04,6316.915776803882,66317.87146377563,72634.78724057952
2019-06-05,6316.915776803882,65318.965593099594,71635.88136990348
2019-06-06,6316.915776803882,64083.75341176987,70400.66918857375
2019-06-07,6316.915776803882,64469.75997066498,70786.67574746886
2019-06-10,6316.915776803882,63902.18794608116,70219.10372288505
2019-06-11,6316.915776803882,64575.63633942604,70892.55211622993
2019-06-12,6316.915776803882,64070.88248062134,70387.79825742522
2019-06-13,6316.915776803882,64873.19843506813,71190.11421187202
2019-06-14,6316.915776803882,64381.97229862213,70698.88807542602
2019-06-17,6316.915776803882,64882.90010738373,71199.81588418761
2019-06-18,6316.915776803882,65490.564353227615,71807.4801300315
2019-06-19,6316.915776803882,66037.22945189476,72354.14522869865
2019-06-20,6316.915776803882,66932.86823630333,73249.78401310722
2019-06-21,6316.915776803882,67583.46764230728,73900.38341911117
2019-06-24,6275.592970601563,65925.24022960663,72200.83320020819
2019-06-25,6275.592970601563,65612.14991521835,71887.74288581991
2019-06-26,6275.592970601563,66868.7213602066,73144.31433080816
2019-06-27,6275.592970601563,69405.7106218338,75681.30359243536
2019-06-28,6275.592970601563,69461.47233772278,75737.06530832434
2019-07-01,6275.592970601563,70624.79862213135,76900.3915927329
2019-07-02,6275.592970601563,70010.58029556274,76286.1732661643
2019-07-03,6275.592970601563,71507.2422952652,77782.83526586676
2019-07-04,6275.592970601563,71507.2422952652,77782.83526586676
2019-07-05,6275.592970601563,72061.20817756653,78336.80114816809
2019-07-08,6275.592970601563,71226.56703090668,77502.16000150824
2019-07-09,6275.592970601563,69921.69717502594,76197.2901456275
2019-07-10,6275.592970601563,69454.51667881012,75730.10964941168
2019-07-11,6275.592970601563,69328.3891658783,75603.98213647986
2019-07-12,6275.592970601563,70333.88265609741,76609.47562669897
2019-07-15,6275.592970601563,70434.6762638092,76710.26923441076
2019-07-16,6275.592970601563,69896.35734653473,76171.95031713629
2019-07-17,6275.592970601563,68973.33614730835,75248.92911790991
2019-07-18,6275.592970601563,69044.44085502625,75320.0338256278
2019-07-19,6275.592970601563,68552.39923095703,74827.99220155859
2019-07-22,6275.592970601563,67188.70587730408,73464.29884790564
2019-07-23,6275.592970601563,67843.5028553009,74119.09582590246
2019-07-24,6275.592970601563,70063.70751667023,76339.30048727179
2019-07-25,6275.592970601563,70347.35228157043,76622.945252172
2019-07-26,6275.592970601563,70653.1746711731,76928.76764177466
2019-07-29,6275.592970601563,70409.71595478058,76685.30892538214
2019-07-30,6275.592970601563,69934.11253356934,76209.7055041709
2019-07-31,6275.592970601563,69846.82426643372,76122.41723703528
2019-08-01,6275.592970601563,68171.86543655396,74447.45840715551
2019-08-02,6275.592970601563,67587.8603773117,73863.45334791327
2019-08-05,6275.592970601563,66417.0602388382,72692.65320943976
2019-08-06,6275.592970601563,65454.23894262314,71729.8319132247
2019-08-07,6275.592970601563,65027.49558544159,71303.08855604315
2019-08-08,6275.592970601563,66184.19049358368,72459.78346418524
2019-08-09,6275.592970601563,65212.57760334015,71488.17057394171
2019-08-12,6275.592970601563,63585.5634894371,69861.15646003866
2019-08-13,6275.592970601563,65039.51126241684,71315.1042330184
2019-08-14,6275.592970601563,61580.43549489975,67856.02846550131
2019-08-15,6275.592970601563,59839.64075946808,66115.23373006964
2019-08-16,6275.592970601563,61907.40648984909,68182.99946045065
2019-08-19,6275.592970601563,62204.618103027344,68480.2110736289
2019-08-20,6275.592970601563,61703.92897224426,67979.52194284582
2019-08-21,6275.592970601563,62248.77207660675,68524.36504720831
2019-08-22,6275.592970601563,61486.596869945526,67762.18984054709
2019-08-23,6275.592970601563,58372.78873491287,64648.38170551443
2019-08-26,6275.592970601563,58571.12895536423,64846.72192596579
2019-08-27,6275.592970601563,56515.80545711517,62791.39842771673
2019-08-28,6275.592970601563,57611.143508434296,63886.736479035855
2019-08-29,6275.592970601563,57976.68673181534,64252.2797024169
2019-08-30,6275.592970601563,58225.39233970642,64500.98531030798
2019-09-02,6275.592970601563,58225.39233970642,64500.98531030798
2019-09-03,6275.592970601563,57029.36199760437,63304.95496820593
2019-09-04,6275.592970601563,57660.253277778625,63935.846248380185
2019-09-05,6275.592970601563,59290.995087623596,65566.58805822516
2019-09-06,6275.592970601563,59512.26548433304,65787.8584549346
2019-09-09,6275.592970601563,62086.434010505676,68362.02698110724
2019-09-10,6275.592970601563,63564.2744140625,69839.86738466406
2019-09-11,6275.592970601563,64239.37791252136,70514.97088312292
2019-09-12,6275.592970601563,64610.19870376587,70885.79167436743
2019-09-13,6275.592970601563,63991.05224323273,70266.64521383429
2019-09-16,6275.592970601563,64826.68095970154,71102.2739303031
2019-09-17,6275.592970601563,64733.339341163635,71008.9323117652
2019-09-18,6275.592970601563,63850.26901817322,70125.86198877478
2019-09-19,6275.592970601563,63568.32568073273,69843.91865133429
